0.211191609	-0.55131559	-0.833650783	-0.657142666	-0.827679844	-0.596561522	-0.475876428	0.195428649	normal/over
-0.278050706	0.722155287	0.0160292	0.152144602	0.026307668	0.721230983	0.302151126	-0.30617682	normal/over
1.303749546	-0.568289467	-0.448510451	-0.552788954	-0.441608499	-0.530455691	-0.659957745	1.142498901	normal/over
-0.328912182	0.364589242	-0.383923701	-0.259425243	-0.408296349	0.11219306	-0.195551407	-0.225573502	normal/over
0.241527328	0.792983183	0.823785415	0.786470456	0.833476272	0.859658425	0.771275595	0.276124189	normal/over
0.898280887	-1.024931289	-0.98325866	-1.096393804	-0.975567269	-1.010631357	-1.220440945	0.848576455	normal/over
-0.681964424	0.234328172	0.114252391	0.033296473	0.1225634	0.275894689	-0.034191148	-0.68381154	normal/over
0.195316806	-0.024288732	0.037409335	-0.031628861	0.049924236	-0.001463766	-0.087935579	0.154268971	normal/over
0.392727746	-0.409590206	-0.373725101	-0.429940935	-0.382705108	-0.439242997	-0.50176541	0.471795806	low
0.294577756	-0.579765369	-0.62862725	-0.702568013	-0.618405436	-0.562904811	-0.767536447	0.296531303	normal/over
-0.539478345	1.254653523	1.082579042	1.110698217	1.101095402	1.298877513	1.163795119	-0.545991567	normal/over
-1.652014131	1.173625976	1.381926331	1.361435443	1.403374437	1.253521651	1.393656125	-1.692331218	low
0.88078657	-0.739271992	-0.401415403	-0.370066883	-0.391983922	-0.682009285	-0.359816949	0.843798132	normal/over
0.092413018	0.212990435	0.259364178	0.273538349	0.254579612	0.136861565	0.270647069	0.180627082	normal/over
0.309211407	0.173212482	0.137785057	0.226056225	0.153505796	0.126540108	0.256196463	0.244509925	normal/over
0.923141739	-1.246727614	-0.800020954	-0.727011176	-0.79818779	-1.177959201	-0.673506088	0.887624393	normal/over
-0.060188498	0.763438461	0.295539786	0.358028189	0.30771696	0.643600272	0.417836532	-0.077502299	normal/over
1.319048019	-1.353129532	-1.348193165	-1.429503101	-1.342814279	-1.317054958	-1.540750786	1.259939774	normal/over
0.779134842	-0.620464645	-0.271390212	-0.214597083	-0.261283649	-0.518860419	-0.195710229	0.702958334	normal/over
1.148288013	-1.46629296	-1.540895596	-1.673484775	-1.538060508	-1.47241904	-1.82505409	1.109157626	normal/over
-0.617983096	1.55597313	1.451289444	1.512031915	1.458741161	1.518656328	1.574569292	-0.615594354	low
1.624631072	-1.233173826	-1.034130142	-1.136173442	-1.028271111	-1.21212631	-1.247643108	1.664669525	normal/over
1.813903105	-2.632769085	-3.066519997	-3.125459902	-3.078030564	-2.630996489	-3.150160758	1.571883498	normal/over
0.352520347	-0.44625209	-0.3852512	-0.479436762	-0.379560948	-0.442235424	-0.56844057	0.362279424	normal/over
0.905638983	-0.927971228	-0.638497627	-0.727767553	-0.630621163	-0.911452837	-0.815364239	0.895182717	normal/over
1.278879748	-0.994571209	-0.873305707	-0.981437715	-0.867484872	-0.971736075	-1.105573145	1.209762632	normal/over
1.376372396	-0.770858738	-0.512835706	-0.616408922	-0.502949838	-0.749076276	-0.710815015	1.345462996	normal/over
0.682942619	-1.272135905	-1.023228868	-0.761740084	-1.018879094	-1.24641324	-0.504885056	0.671459123	normal/over
0.404837525	-0.049909164	0.155497177	0.102204557	0.170347716	-0.042203525	0.063359071	0.389368128	normal/over
1.093388667	-2.297323711	-2.620214333	-2.655473628	-2.62422147	-2.340673037	-2.630032722	1.027225773	normal/over
1.619617766	-3.580613786	-3.967623351	-3.865801278	-3.982746544	-3.583430813	-3.462604371	1.683713544	normal/over
-0.200897838	0.994543571	0.015396428	0.291382007	0.01467923	0.574329481	0.46129748	-0.129753166	normal/over
0.545242896	-0.338888406	-0.031196	-0.074845373	-0.020248798	-0.335738809	-0.106403405	0.546038221	normal/over
-0.80549585	0.281849705	0.126747496	0.050344472	0.132856338	0.329214705	-0.018769732	-0.731646356	normal/over
0.256853897	-0.276030565	-0.26999918	-0.337142666	-0.257155233	-0.28329659	-0.405750129	0.259055585	normal/over
0.994531796	-0.891153484	-0.641589713	-0.732332129	-0.633257201	-0.84556138	-0.827039129	1.00554411	normal/over
-0.835172469	0.995290903	1.095817097	1.049493673	1.1152826	1.069423373	1.053009785	-0.870442592	low
